{'seq': 1920, 'type': 'Truck', 'timestamp': '2023-11-19T18:41:00', 'truckId': 191, 'positionLatitude': 38.0453987121582, 'positionLongitude': -84.42088317871094, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2390, 'type': 'Truck', 'timestamp': '2023-11-19T21:58:53', 'truckId': 378, 'positionLatitude': 40.060054779052734, 'positionLongitude': -81.16201782226562, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2391, 'type': 'Truck', 'timestamp': '2023-11-19T21:59:20', 'truckId': 327, 'positionLatitude': 33.61262130737305, 'positionLongitude': -81.83515930175781, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2392, 'type': 'Truck', 'timestamp': '2023-11-19T21:59:30', 'truckId': 171, 'positionLatitude': 40.6263313293457, 'positionLongitude': -82.5628662109375, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2393, 'type': 'Truck', 'timestamp': '2023-11-19T22:00:23', 'truckId': 163, 'positionLatitude': 41.17061614990234, 'positionLongitude': -79.1011734008789, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2394, 'type': 'Truck', 'timestamp': '2023-11-19T22:00:37', 'truckId': 168, 'positionLatitude': 40.60079574584961, 'positionLongitude': -74.2309799194336, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2395, 'type': 'Truck', 'timestamp': '2023-11-19T22:01:04', 'truckId': 223, 'positionLatitude': 35.9705924987793, 'positionLongitude': -83.92346954345703, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2396, 'type': 'Truck', 'timestamp': '2023-11-19T22:01:30', 'truckId': 421, 'positionLatitude': 40.64357376098633, 'positionLongitude': -74.67111206054688, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2397, 'type': 'Truck', 'timestamp': '2023-11-19T22:01:42', 'truckId': 268, 'positionLatitude': 37.29501724243164, 'positionLongitude': -84.27349853515625, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2398, 'type': 'Truck', 'timestamp': '2023-11-19T22:02:11', 'truckId': 258, 'positionLatitude': 41.79603576660156, 'positionLongitude': -75.70616912841797, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2399, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:01', 'truckId': 273, 'positionLatitude': 33.68955993652344, 'positionLongitude': -85.19251251220703, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2400, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:01', 'truckId': 273, 'positionLatitude': 33.604774475097656, 'positionLongitude': -85.83991241455078, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2401, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:01', 'truckId': 273, 'positionLatitude': 33.68278884887695, 'positionLongitude': -85.28759765625, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2402, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:26', 'truckId': 204, 'positionLatitude': 37.348575592041016, 'positionLongitude': -85.89592742919922, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2403, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:45', 'truckId': 366, 'positionLatitude': 40.64276885986328, 'positionLongitude': -74.86943817138672, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2404, 'type': 'Truck', 'timestamp': '2023-11-19T22:03:46', 'truckId': 426, 'positionLatitude': 34.68953323364258, 'positionLongitude': -86.85704803466797, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2405, 'type': 'Truck', 'timestamp': '2023-11-19T22:04:09', 'truckId': 390, 'positionLatitude': 36.55157852172852, 'positionLongitude': -84.14147186279297, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2406, 'type': 'Truck', 'timestamp': '2023-11-19T22:04:44', 'truckId': 216, 'positionLatitude': 38.26721954345703, 'positionLongitude': -77.51436614990234, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2407, 'type': 'Truck', 'timestamp': '2023-11-19T22:04:49', 'truckId': 178, 'positionLatitude': 33.02956008911133, 'positionLongitude': -80.9386215209961, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2408, 'type': 'Truck', 'timestamp': '2023-11-19T22:05:03', 'truckId': 347, 'positionLatitude': 40.23150253295898, 'positionLongitude': -77.1312255859375, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2409, 'type': 'Truck', 'timestamp': '2023-11-19T22:05:51', 'truckId': 357, 'positionLatitude': 40.56695556640625, 'positionLongitude': -79.85459899902344, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2410, 'type': 'Truck', 'timestamp': '2023-11-19T22:06:35', 'truckId': 422, 'positionLatitude': 39.44112777709961, 'positionLongitude': -75.66346740722656, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2411, 'type': 'Truck', 'timestamp': '2023-11-19T22:09:35', 'truckId': 137, 'positionLatitude': 38.97343063354492, 'positionLongitude': -77.17896270751953, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2412, 'type': 'Truck', 'timestamp': '2023-11-19T22:10:29', 'truckId': 331, 'positionLatitude': 35.941558837890625, 'positionLongitude': -83.2005615234375, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2413, 'type': 'Truck', 'timestamp': '2023-11-19T22:11:00', 'truckId': 144, 'positionLatitude': 38.16329574584961, 'positionLongitude': -80.90168762207031, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2414, 'type': 'Truck', 'timestamp': '2023-11-19T22:11:36', 'truckId': 218, 'positionLatitude': 41.67660140991211, 'positionLongitude': -86.83332061767578, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2415, 'type': 'Truck', 'timestamp': '2023-11-19T22:12:19', 'truckId': 279, 'positionLatitude': 33.543785095214844, 'positionLongitude': -86.63603973388672, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2416, 'type': 'Truck', 'timestamp': '2023-11-19T22:12:22', 'truckId': 392, 'positionLatitude': 33.68836975097656, 'positionLongitude': -85.2334976196289, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2417, 'type': 'Truck', 'timestamp': '2023-11-19T22:12:26', 'truckId': 135, 'positionLatitude': 40.66084289550781, 'positionLongitude': -73.88536834716797, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2418, 'type': 'Truck', 'timestamp': '2023-11-19T22:12:29', 'truckId': 395, 'positionLatitude': 40.421119689941406, 'positionLongitude': -76.54222869873047, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2419, 'type': 'Truck', 'timestamp': '2023-11-19T22:12:59', 'truckId': 238, 'positionLatitude': 41.73571014404297, 'positionLongitude': -72.74154663085938, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2420, 'type': 'Truck', 'timestamp': '2023-11-19T22:13:55', 'truckId': 340, 'positionLatitude': 37.68567657470703, 'positionLongitude': -84.31370544433594, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2421, 'type': 'Truck', 'timestamp': '2023-11-19T22:14:46', 'truckId': 424, 'positionLatitude': 33.52914810180664, 'positionLongitude': -82.90245056152344, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2422, 'type': 'Truck', 'timestamp': '2023-11-19T22:14:47', 'truckId': 351, 'positionLatitude': 35.02067565917969, 'positionLongitude': -85.54949951171875, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2423, 'type': 'Truck', 'timestamp': '2023-11-19T22:15:17', 'truckId': 228, 'positionLatitude': 32.53339385986328, 'positionLongitude': -85.5548095703125, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2424, 'type': 'Truck', 'timestamp': '2023-11-19T22:18:00', 'truckId': 319, 'positionLatitude': 44.736602783203125, 'positionLongitude': -73.07942199707031, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2425, 'type': 'Truck', 'timestamp': '2023-11-19T22:18:38', 'truckId': 304, 'positionLatitude': 37.69016647338867, 'positionLongitude': -77.45104217529297, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2426, 'type': 'Truck', 'timestamp': '2023-11-19T22:18:41', 'truckId': 101, 'positionLatitude': 40.12235641479492, 'positionLongitude': -86.51660919189453, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2427, 'type': 'Truck', 'timestamp': '2023-11-19T22:19:00', 'truckId': 290, 'positionLatitude': 39.24220657348633, 'positionLongitude': -76.6925048828125, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2428, 'type': 'Truck', 'timestamp': '2023-11-19T22:19:11', 'truckId': 390, 'positionLatitude': 36.25118255615234, 'positionLongitude': -84.18292236328125, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2429, 'type': 'Truck', 'timestamp': '2023-11-19T22:19:13', 'truckId': 343, 'positionLatitude': 40.046607971191406, 'positionLongitude': -86.5041275024414, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2430, 'type': 'Truck', 'timestamp': '2023-11-19T22:19:21', 'truckId': 103, 'positionLatitude': 41.03190994262695, 'positionLongitude': -73.84100341796875, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2431, 'type': 'Truck', 'timestamp': '2023-11-19T22:19:38', 'truckId': 183, 'positionLatitude': 40.84122467041016, 'positionLongitude': -73.93043518066406, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2432, 'type': 'Truck', 'timestamp': '2023-11-19T22:21:37', 'truckId': 427, 'positionLatitude': 33.344635009765625, 'positionLongitude': -83.75447082519531, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2433, 'type': 'Truck', 'timestamp': '2023-11-19T22:21:51', 'truckId': 375, 'positionLatitude': 32.506187438964844, 'positionLongitude': -83.01824951171875, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2434, 'type': 'Truck', 'timestamp': '2023-11-19T22:21:57', 'truckId': 325, 'positionLatitude': 41.18115997314453, 'positionLongitude': -79.7684326171875, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2435, 'type': 'Truck', 'timestamp': '2023-11-19T22:21:57', 'truckId': 325, 'positionLatitude': 41.189849853515625, 'positionLongitude': -79.86490631103516, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2436, 'type': 'Truck', 'timestamp': '2023-11-19T22:22:49', 'truckId': 290, 'positionLatitude': 39.263614654541016, 'positionLongitude': -76.67118072509766, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2437, 'type': 'Truck', 'timestamp': '2023-11-19T22:22:57', 'truckId': 349, 'positionLatitude': 37.8404541015625, 'positionLongitude': -80.74956512451172, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2438, 'type': 'Truck', 'timestamp': '2023-11-19T22:23:18', 'truckId': 209, 'positionLatitude': 39.21895599365234, 'positionLongitude': -80.30372619628906, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2439, 'type': 'Truck', 'timestamp': '2023-11-19T22:23:44', 'truckId': 315, 'positionLatitude': 39.83561325073242, 'positionLongitude': -84.63375854492188, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2440, 'type': 'Truck', 'timestamp': '2023-11-19T22:23:51', 'truckId': 382, 'positionLatitude': 40.88676834106445, 'positionLongitude': -73.81107330322266, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2441, 'type': 'Truck', 'timestamp': '2023-11-19T22:24:14', 'truckId': 314, 'positionLatitude': 39.83562850952149, 'positionLongitude': -84.63512420654297, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2442, 'type': 'Truck', 'timestamp': '2023-11-19T22:24:19', 'truckId': 327, 'positionLatitude': 33.410369873046875, 'positionLongitude': -82.09037780761719, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2443, 'type': 'Truck', 'timestamp': '2023-11-19T22:24:31', 'truckId': 288, 'positionLatitude': 35.125633239746094, 'positionLongitude': -75.9224624633789, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2444, 'type': 'Truck', 'timestamp': '2023-11-19T22:24:38', 'truckId': 137, 'positionLatitude': 38.79215621948242, 'positionLongitude': -77.18037414550781, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2445, 'type': 'Truck', 'timestamp': '2023-11-19T22:24:48', 'truckId': 216, 'positionLatitude': 38.53940963745117, 'positionLongitude': -77.34935760498047, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2446, 'type': 'Truck', 'timestamp': '2023-11-19T22:25:53', 'truckId': 326, 'positionLatitude': 31.649890899658203, 'positionLongitude': -86.77642822265625, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2447, 'type': 'Truck', 'timestamp': '2023-11-19T22:26:33', 'truckId': 204, 'positionLatitude': 37.043235778808594, 'positionLongitude': -86.17377471923828, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2448, 'type': 'Truck', 'timestamp': '2023-11-19T22:27:26', 'truckId': 396, 'positionLatitude': 39.97971725463867, 'positionLongitude': -80.17980194091797, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2449, 'type': 'Truck', 'timestamp': '2023-11-19T22:28:51', 'truckId': 411, 'positionLatitude': 40.58038711547852, 'positionLongitude': -74.5895004272461, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2450, 'type': 'Truck', 'timestamp': '2023-11-19T22:28:57', 'truckId': 378, 'positionLatitude': 39.97871780395508, 'positionLongitude': -81.7708969116211, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2451, 'type': 'Truck', 'timestamp': '2023-11-19T22:30:22', 'truckId': 129, 'positionLatitude': 32.54034423828125, 'positionLongitude': -82.12908935546875, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2452, 'type': 'Truck', 'timestamp': '2023-11-19T22:30:25', 'truckId': 163, 'positionLatitude': 41.08303451538086, 'positionLongitude': -78.5063705444336, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2453, 'type': 'Truck', 'timestamp': '2023-11-19T22:30:41', 'truckId': 168, 'positionLatitude': 40.265098571777344, 'positionLongitude': -74.5110855102539, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2454, 'type': 'Truck', 'timestamp': '2023-11-19T22:31:32', 'truckId': 421, 'positionLatitude': 40.947792053222656, 'positionLongitude': -74.34444427490234, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2455, 'type': 'Truck', 'timestamp': '2023-11-19T22:31:39', 'truckId': 422, 'positionLatitude': 39.14570999145508, 'positionLongitude': -75.49678802490234, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2456, 'type': 'Truck', 'timestamp': '2023-11-19T22:31:39', 'truckId': 422, 'positionLatitude': 39.23916244506836, 'positionLongitude': -75.58148956298828, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2457, 'type': 'Truck', 'timestamp': '2023-11-19T22:33:16', 'truckId': 267, 'positionLatitude': 40.68658828735352, 'positionLongitude': -75.25169372558594, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2458, 'type': 'Truck', 'timestamp': '2023-11-19T22:33:44', 'truckId': 360, 'positionLatitude': 39.745243072509766, 'positionLongitude': -75.29035186767578, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2459, 'type': 'Truck', 'timestamp': '2023-11-19T22:34:07', 'truckId': 143, 'positionLatitude': 40.068729400634766, 'positionLongitude': -76.7735824584961, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2460, 'type': 'Truck', 'timestamp': '2023-11-19T22:34:55', 'truckId': 237, 'positionLatitude': 37.81605529785156, 'positionLongitude': -80.08309173583984, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2461, 'type': 'Truck', 'timestamp': '2023-11-19T22:34:56', 'truckId': 408, 'positionLatitude': 39.15975570678711, 'positionLongitude': -84.43748474121094, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2462, 'type': 'Truck', 'timestamp': '2023-11-19T22:36:07', 'truckId': 358, 'positionLatitude': 39.34948348999024, 'positionLongitude': -82.97285461425781, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2463, 'type': 'Truck', 'timestamp': '2023-11-19T22:36:40', 'truckId': 425, 'positionLatitude': 38.23385620117188, 'positionLongitude': -85.62650299072266, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2464, 'type': 'Truck', 'timestamp': '2023-11-19T22:36:44', 'truckId': 204, 'positionLatitude': 36.982887268066406, 'positionLongitude': -86.38823699951172, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2465, 'type': 'Truck', 'timestamp': '2023-11-19T22:37:41', 'truckId': 313, 'positionLatitude': 33.3192024230957, 'positionLongitude': -84.77921295166016, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2466, 'type': 'Truck', 'timestamp': '2023-11-19T22:38:03', 'truckId': 238, 'positionLatitude': 41.8891830444336, 'positionLongitude': -72.30528259277344, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2467, 'type': 'Truck', 'timestamp': '2023-11-19T22:38:31', 'truckId': 266, 'positionLatitude': 42.320762634277344, 'positionLongitude': -83.08224487304688, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2468, 'type': 'Truck', 'timestamp': '2023-11-19T22:38:48', 'truckId': 366, 'positionLatitude': 40.570343017578125, 'positionLongitude': -75.40243530273438, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2469, 'type': 'Truck', 'timestamp': '2023-11-19T22:38:58', 'truckId': 378, 'positionLatitude': 39.96815872192383, 'positionLongitude': -81.90355682373047, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2470, 'type': 'Truck', 'timestamp': '2023-11-19T22:39:41', 'truckId': 137, 'positionLatitude': 38.59342956542969, 'positionLongitude': -77.31671905517578, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2471, 'type': 'Truck', 'timestamp': '2023-11-19T22:39:54', 'truckId': 178, 'positionLatitude': 32.974937438964844, 'positionLongitude': -81.38007354736328, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2472, 'type': 'Truck', 'timestamp': '2023-11-19T22:40:07', 'truckId': 260, 'positionLatitude': 35.9019660949707, 'positionLongitude': -84.56566619873047, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2473, 'type': 'Truck', 'timestamp': '2023-11-19T22:41:09', 'truckId': 370, 'positionLatitude': 40.93806457519531, 'positionLongitude': -76.03881072998047, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2474, 'type': 'Truck', 'timestamp': '2023-11-19T22:43:53', 'truckId': 382, 'positionLatitude': 40.67161560058594, 'positionLongitude': -73.80120849609375, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2475, 'type': 'Truck', 'timestamp': '2023-11-19T22:44:31', 'truckId': 241, 'positionLatitude': 38.20490264892578, 'positionLongitude': -85.32963562011719, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2476, 'type': 'Truck', 'timestamp': '2023-11-19T22:45:09', 'truckId': 306, 'positionLatitude': 43.62638854980469, 'positionLongitude': -70.33365631103516, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2477, 'type': 'Truck', 'timestamp': '2023-11-19T22:45:41', 'truckId': 168, 'positionLatitude': 40.10855484008789, 'positionLongitude': -74.7185287475586, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2478, 'type': 'Truck', 'timestamp': '2023-11-19T22:46:09', 'truckId': 370, 'positionLatitude': 40.91271209716797, 'positionLongitude': -76.02020263671875, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2479, 'type': 'Truck', 'timestamp': '2023-11-19T22:47:03', 'truckId': 265, 'positionLatitude': 36.83859252929688, 'positionLongitude': -84.16322326660156, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2480, 'type': 'Truck', 'timestamp': '2023-11-19T22:48:02', 'truckId': 110, 'positionLatitude': 35.62318420410156, 'positionLongitude': -85.8757095336914, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2481, 'type': 'Truck', 'timestamp': '2023-11-19T22:48:20', 'truckId': 227, 'positionLatitude': 34.1883544921875, 'positionLongitude': -83.5845718383789, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2482, 'type': 'Truck', 'timestamp': '2023-11-19T22:48:28', 'truckId': 273, 'positionLatitude': 33.59425735473633, 'positionLongitude': -86.88098907470703, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2483, 'type': 'Truck', 'timestamp': '2023-11-19T22:48:40', 'truckId': 259, 'positionLatitude': 37.3764877319336, 'positionLongitude': -79.9110336303711, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2484, 'type': 'Truck', 'timestamp': '2023-11-19T22:48:58', 'truckId': 204, 'positionLatitude': 36.77592849731445, 'positionLongitude': -86.48055267333984, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2485, 'type': 'Truck', 'timestamp': '2023-11-19T22:49:54', 'truckId': 178, 'positionLatitude': 32.936885833740234, 'positionLongitude': -81.52616882324219, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2486, 'type': 'Truck', 'timestamp': '2023-11-19T22:50:40', 'truckId': 160, 'positionLatitude': 39.74976348876953, 'positionLongitude': -83.32150268554688, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2487, 'type': 'Truck', 'timestamp': '2023-11-19T22:51:11', 'truckId': 370, 'positionLatitude': 40.880958557128906, 'positionLongitude': -76.0020523071289, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2488, 'type': 'Truck', 'timestamp': '2023-11-19T22:51:15', 'truckId': 120, 'positionLatitude': 39.972503662109375, 'positionLongitude': -81.86132049560547, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2489, 'type': 'Load', 'timestamp': '2023-11-19T22:52:09', 'loadId': 10080, 'originLatitude': 39.0971, 'originLongitude': -84.5108, 'destinationLatitude': 35.1411, 'destinationLongitude': -90.045, 'equipmentType': 'Van', 'price': 800.0, 'mileage': 460.0}
{'seq': 2490, 'type': 'Truck', 'timestamp': '2023-11-19T22:53:31', 'truckId': 266, 'positionLatitude': 42.44712448120117, 'positionLongitude': -83.07495880126953, 'equipType': 'Van', 'nextTripLengthPreference': 'Long'}
{'seq': 2491, 'type': 'Truck', 'timestamp': '2023-11-19T22:53:52', 'truckId': 382, 'positionLatitude': 40.66447830200195, 'positionLongitude': -73.76848602294922, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2492, 'type': 'Truck', 'timestamp': '2023-11-19T22:54:33', 'truckId': 241, 'positionLatitude': 38.24286651611328, 'positionLongitude': -85.50365447998047, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2493, 'type': 'Truck', 'timestamp': '2023-11-19T22:55:21', 'truckId': 286, 'positionLatitude': 36.07024765014648, 'positionLongitude': -79.97418975830078, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2494, 'type': 'Truck', 'timestamp': '2023-11-19T22:55:34', 'truckId': 189, 'positionLatitude': 40.024715423583984, 'positionLongitude': -75.60356903076172, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2495, 'type': 'Truck', 'timestamp': '2023-11-19T22:57:19', 'truckId': 328, 'positionLatitude': 40.5423583984375, 'positionLongitude': -75.42182159423828, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Long'}
{'seq': 2496, 'type': 'Truck', 'timestamp': '2023-11-19T22:58:03', 'truckId': 238, 'positionLatitude': 42.13227081298828, 'positionLongitude': -72.05101013183594, 'equipType': 'Reefer', 'nextTripLengthPreference': 'Short'}
{'seq': 2497, 'type': 'Truck', 'timestamp': '2023-11-19T22:59:24', 'truckId': 353, 'positionLatitude': 42.4737663269043, 'positionLongitude': -79.27603149414062, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Short'}
{'seq': 2498, 'type': 'Truck', 'timestamp': '2023-11-19T22:59:27', 'truckId': 290, 'positionLatitude': 39.56946563720703, 'positionLongitude': -76.13910675048828, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2499, 'type': 'Truck', 'timestamp': '2023-11-19T22:59:35', 'truckId': 241, 'positionLatitude': 38.29368209838867, 'positionLongitude': -85.54207611083984, 'equipType': 'Flatbed', 'nextTripLengthPreference': 'Long'}
{'seq': 2500, 'type': 'Truck', 'timestamp': '2023-11-19T22:59:56', 'truckId': 237, 'positionLatitude': 37.80767822265625, 'positionLongitude': -80.40853881835938, 'equipType': 'Van', 'nextTripLengthPreference': 'Short'}
{'seq': 2501, 'type': 'End', 'timestamp': '2023-11-19T23:00:00'}
{'seq': 0, 'type': 'Start', 'timestamp': '2023-11-19T03:00:00'}
{'seq': 1, 'type': 'Load', 'timestamp': '2023-11-19T03:12:52', 'loadId': 10380, 'originLatitude': 41.5214, 'originLongitude': -84.3072, 'destinationLatitude': 38.7317, 'destinationLongitude': -88.0889, 'equipmentType': 'Van', 'price': 693.72, 'mileage': 331.0}
{'seq': 2, 'type': 'Load', 'timestamp': '2023-11-19T03:22:36', 'loadId': 10022, 'originLatitude': 36.99, 'originLongitude': -84.5995, 'destinationLatitude': 30.3812, 'destinationLongitude': -89.7446, 'equipmentType': 'Van', 'price': 1114.2, 'mileage': 622.0}
{'seq': 3, 'type': 'Load', 'timestamp': '2023-11-19T03:22:36', 'loadId': 10742, 'originLatitude': 40.6364, 'originLongitude': -82.968, 'destinationLatitude': 39.5427, 'destinationLongitude': -77.1069, 'equipmentType': 'Van', 'price': 1200.0, 'mileage': 439.0}
{'seq': 4, 'type': 'Load', 'timestamp': '2023-11-19T03:23:55', 'loadId': 10211, 'originLatitude': 41.4944, 'originLongitude': -81.6856, 'destinationLatitude': 37.7586, 'destinationLongitude': -77.472, 'equipmentType': 'Van', 'price': 1100.0, 'mileage': 450.0}
{'seq': 5, 'type': 'Load', 'timestamp': '2023-11-19T04:04:31', 'loadId': 10020, 'originLatitude': 40.8917, 'originLongitude': -76.7975, 'destinationLatitude': 35.6179, 'destinationLongitude': -82.3212, 'equipmentType': 'Van', 'price': 650.0, 'mileage': 574.0}
